county,pin_normalized,sale_date,sale_price,document_number,deed_type,is_arms_length,confidence_score,address_normalized,building_sqft,year_built,bedrooms,bathrooms,lot_sqft,assessed_value
dupage,0936208012,2021-11-22,775000.0,DPSOA-169507,warranty,true,3,8223 WINDSOR CT BURR RIDGE IL 60527,,,,,16988.4,221930.0
dupage,0936208013,2021-04-23,1230000.0,DPSOA-64167,warranty,true,3,15W140 83RD ST BURR RIDGE IL 60527,,,,,156816.0,409960.0
dupage,0936209004,2021-01-11,170000.0,DPSOA-4694,other,false,3,"15W341 81ST ST # 1-4 BURR RIDGE IL 60527",,,,,235659.6,58540.0
dupage,0936209006,2021-02-22,220000.0,DPSOA-27596,other,false,3,"15W345 81ST ST # 2-2 BURR RIDGE IL 60527",,,,,235659.6,73680.0
dupage,0936209007,2024-06-21,300000.0,DPSOA-24034792,warranty,true,3,"15W345 81ST ST # 2-3 BURR RIDGE IL 60527",,,,,235659.6,74166.0
dupage,0936209009,2023-10-12,250000.0,DPSOA-23065947,warranty,true,3,"8090 GARFIELD AVE # 3-1 BURR RIDGE IL 60527",,,,,235659.6,68180.0
dupage,0936209014,2024-08-26,329000.0,DPSOA-24049385,warranty,true,3,"8094 GARFIELD AVE # 4-2 BURR RIDGE IL 60527",,,,,235659.6,74166.0
dupage,0936209015,2022-09-29,292000.0,R2022-096518,warranty,true,3,"8094 GARFIELD AVE # 4-3 BURR RIDGE IL 60527",,,,,235659.6,59220.0
dupage,0936209015,2021-03-03,175500.0,DPSOA-33681,other,false,3,"8094 GARFIELD AVE # 4-3 BURR RIDGE IL 60527",,,,,235659.6,58540.0
dupage,0936209016,2022-01-26,217000.0,DPSOA-9429,other,false,3,8094 GARFIELD AVE UNIT 4-4 BURR RIDGE IL 60527,,,,,235659.6,59220.0
dupage,0936209016,2021-12-28,217000.0,R2022-009429,trustee,false,3,8094 GARFIELD AVE UNIT 4-4 BURR RIDGE IL 60527,,,,,235659.6,58540.0
dupage,0936209019,2021-04-21,210000.0,DPSOA-62714,warranty,true,3,"8098 GARFIELD AVE # 5-3 BURR RIDGE IL 60527",,,,,235659.6,58540.0
dupage,0936209022,2024-10-24,285000.0,DPSOA-24063335,warranty,true,3,"8082 S GARFIELD AVE # 6-2 BURR RIDGE IL 60527",,,,,235659.6,74166.0
dupage,0936209022,2023-11-10,209000.0,R2023-074721,warranty,true,3,"8082 S GARFIELD AVE # 6-2 BURR RIDGE IL 60527",,,,,235659.6,68180.0
dupage,0936209023,2021-10-12,230000.0,DPSOA-149666,warranty,true,3,"8082 GARFIELD AVE # 6-3 BURR RIDGE IL 60527",,,,,235659.6,73680.0
dupage,0936209027,2022-09-27,210000.0,R2022-106109,warranty,true,3,"8086 GARFIELD AVE # 7-3 BURR RIDGE IL 60521",,,,,235659.6,59220.0
dupage,0936209030,2021-06-29,225000.0,DPSOA-99266,other,false,3,"8074 GARFIELD AVE # 2 BURR RIDGE IL 60527",,,,,235659.6,73680.0
dupage,0936209034,2021-04-06,170000.0,DPSOA-54331,other,false,3,"8078 GARFIELD AVE # 9-2 BURR RIDGE IL 60527",,,,,235659.6,58540.0
dupage,0936209040,2022-10-20,275000.0,R2022-097402,warranty,true,3,8070 S GARFIELD AVE BURR RIDGE IL 60527,,,,,235659.6,74530.0
dupage,0936209044,2024-07-02,305000.0,DPSOA-24037215,trustee,false,3,"8066 GARFIELD AVE # 4 BURR RIDGE IL 60527",,,,,235659.6,74166.0
dupage,0936209048,2021-03-23,235000.0,R2021-050253,warranty,true,3,"7998 GARFIELD AVE # 12-4 BURR RIDGE IL 60527",,,,,235659.6,58540.0
dupage,0936209054,2021-09-01,197000.0,R2021-142211,warranty,true,3,"7990 GARFIELD AVE # 14-2 BURR RIDGE IL 60527",,,,,235659.6,58540.0
dupage,0936209060,2021-02-11,216000.0,DPSOA-23419,warranty,true,3,"7986 GARFIELD AVE # 15-4 BURR RIDGE IL 60527",,,,,235659.6,58540.0
dupage,0936209061,2021-05-14,219900.0,R2021-104176,warranty,true,3,"7982 GARFIELD AVE # 16-1 BURR RIDGE IL 60527",,,,,235659.6,58540.0
dupage,0936210002,2021-10-01,229000.0,DPSOA-146027,warranty,true,3,"7970 GARFIELD AVE # 102 BURR RIDGE IL 60527",,,,,72745.2,63840.0
dupage,0936210008,2022-08-31,240000.0,R2022-082132,warranty,true,3,"7970 GARFIELD AVE # 202 BURR RIDGE IL 60527",,,,,72745.2,81040.0
dupage,0936210018,2023-06-06,200000.0,DPSOA-23034842,warranty,true,3,"7962 S GARFIELD AVE # 110 BURR RIDGE IL 60521",,,,,72745.2,71050.0
dupage,0936210020,2023-05-08,240000.0,DPSOA-23028041,trustee,false,3,"7966 GARFIELD AVE # 112 BURR RIDGE IL 60521",,,,,72745.2,80210.0
dupage,0936210021,2022-08-25,270000.0,DPSOA-22079740,trustee,false,3,"7958 GARFIELD AVE # 207 BURR RIDGE IL 60527",,,,,72745.2,78950.0
dupage,0936210023,2021-08-11,269000.0,R2021-127258,trustee,false,3,"7962 GARFIELD AVE # 209 BURR RIDGE IL 60527",,,,,72745.2,82770.0
dupage,0936210028,2023-05-08,240000.0,DPSOA-23028041,trustee,false,3,"7966 GARFIELD AVE # D BURR RIDGE IL 60521",,,,,72745.2,5170.0
dupage,0936300012,2022-12-29,660000.0,DPSOA-22111039,warranty,true,3,750 CAMBRIDGE DR BURR RIDGE IL 60527,,,,,20037.600000000002,190470.0
dupage,0936300018,2021-05-18,600000.0,R2021-133216,warranty,true,3,688 CAMELOT DR BURR RIDGE IL 60527,,,,,20473.199999999997,201930.0
dupage,0936300024,2022-02-03,1260000.0,R2022-013189,warranty,true,3,8310 WATERVIEW CT BURR RIDGE IL 60527,,,,,33541.200000000004,457570.0
dupage,0936301019,2024-10-17,1700000.0,DPSOA-24061517,trustee,false,3,122 KRAML DR BURR RIDGE IL 60527,,,,,41382.0,520360.0
dupage,0936301023,2024-09-20,1575000.0,DPSOA-24055574,warranty,true,3,7 SHILOH CT BURR RIDGE IL 60527,,,,,25264.8,208347.0
dupage,0936301023,2021-05-26,234000.0,R2021-101135,warranty,true,3,7 SHILOH CT BURR RIDGE IL 60527,,,,,25264.8,127210.0
dupage,0936301025,2024-07-18,1360000.0,DPSOA-24040554,trustee,false,3,8 SHILOH CT BURR RIDGE IL 60527,,,,,27878.4,468461.0
dupage,0936302008,2022-08-16,625000.0,R2022-083640,warranty,true,3,8412 CLYNDERVEN RD BURR RIDGE IL 60527,,,,,12632.4,164800.0
dupage,0936302010,2022-11-08,500000.0,DPSOA-22100005,trustee,false,3,8436 CLYNDERVEN RD BURR RIDGE IL 60527,,,,,12632.4,169820.0
dupage,0936302011,2023-04-06,553000.0,DPSOA-23020487,warranty,true,3,8448 CLYNDERVEN RD BURR RIDGE IL 60527,,,,,12632.4,161080.0
dupage,0936302018,2022-10-04,425000.0,DPSOA-22090348,trustee,false,3,8473 CANTERBERRY DR BURR RIDGE IL 60527,,,,,20473.199999999997,204850.0
dupage,0936304006,2021-06-30,578000.0,R2021-119212,trustee,false,3,8425 CLYNDERVEN RD BURR RIDGE IL 60527,,,,,12196.800000000001,166950.0
dupage,0936304011,2023-01-18,560000.0,DPSOA-23003586,warranty,true,3,8485 CLYNDERVEN RD BURR RIDGE IL 60527,,,,,13939.2,179840.0
dupage,0936304019,2021-01-20,508000.0,DPSOA-10148,other,false,3,8448 WALREDON AVE BURR RIDGE IL 60527,,,,,12196.800000000001,192150.0
dupage,0936304024,2021-09-29,525000.0,DPSOA-144543,warranty,true,3,8499 CLYNDERVEN RD BURR RIDGE IL 60527,,,,,13939.2,191300.0
dupage,0936304039,2023-09-25,785000.0,DPSOA-23061745,warranty,true,3,8498 WALREDON AVE BURR RIDGE IL 60527,,,,,14374.800000000001,196660.0
dupage,0936304046,2022-05-04,480000.0,DPSOA-44560,warranty,true,3,8549 CLYNDERVEN RD BURR RIDGE IL 60527,,,,,13939.2,187000.0
dupage,0936104036,2021-02-16,492500.0,R2021-032218,trustee,false,3,22 PINE TREE LN BURR RIDGE IL 60527,,,,,3484.8,182010.0
dupage,0936104037,2021-07-06,560000.0,R2021-109689,trustee,false,3,20 PINE TREE LN BURR RIDGE IL 60527,,,,,3484.8,182010.0
dupage,0936104040,2024-01-18,482196.0,R2024-005815,quit_claim,false,3,14 PINE TREE LN BURR RIDGE IL 60527,,,,,3484.8,172536.0
dupage,0936104048,2021-11-02,470000.0,R2021-163688,warranty,true,3,42 PINE TREE LN BURR RIDGE IL 60527,,,,,3484.8,182010.0
dupage,0936104059,2021-02-11,580000.0,R2021-048660,warranty,true,3,63 PINE TREE LN BURR RIDGE IL 60527,,,,,3484.8,192130.0
dupage,0936104064,2021-05-20,565000.0,R2021-087547,trustee,false,3,53 PINE TREE LN BURR RIDGE IL 60527,,,,,3484.8,192080.0
dupage,0936105025,2023-03-30,650000.0,R2023-019909,warranty,true,3,8250 LAKE RIDGE DR BURR RIDGE IL 60527,,,,,28314.0,247040.0
dupage,0936106005,2021-04-28,870000.0,R2021-082082,warranty,true,3,480 81ST ST BURR RIDGE IL 60527,,,,,20037.600000000002,280300.0
dupage,0936106014,2024-08-23,92000.0,R2024-053505,quit_claim,false,2,8240 RIDGEPOINT DR BURR RIDGE IL 60527,,,,,20473.199999999997,292096.0
dupage,0936106016,2024-02-02,745000.0,R2024-006396,warranty,true,3,8282 RIDGEPOINTE DR BURR RIDGE IL 60521,,,,,22651.2,266141.0
dupage,0936106023,2021-01-15,780000.0,R2021-009913,warranty,true,3,4 LAKE RIDGE CT BURR RIDGE IL 60527,,,,,25700.399999999998,243200.0
dupage,0936106028,2024-06-17,1500000.0,R2024-034125,trustee,false,3,8151 LAKE RIDGE DR BURR RIDGE IL 60527,,,,,30056.399999999998,392478.0
dupage,0936107005,2023-02-15,730000.0,R2023-010303,trustee,false,3,8181 RIDGEPOINTE DR BURR RIDGE IL 60527,,,,,20037.600000000002,249350.0
dupage,0936107006,2024-12-03,695000.0,R2024-074165,warranty,true,3,8201 RIDGEPOINTE DR BURR RIDGE IL 60527,,,,,20037.600000000002,248954.0
dupage,0936109003,2022-08-09,625000.0,R2022-078999,other,false,3,3 BERKSHIRE LN BURR RIDGE IL 60527,,,,,3920.3999999999996,226510.0
dupage,0936109009,2024-09-09,850000.0,R2024-054926,trustee,false,3,9 BRISTOL CT BURR RIDGE IL 60527,,,,,3920.3999999999996,212360.0
dupage,0936109013,2023-08-28,789900.0,R2023-058941,trustee,false,3,13 LAKE RIDGE CLUB CT BURR RIDGE IL 60527,,,,,3920.3999999999996,209940.0
dupage,0936109026,2024-08-02,395000.0,R2024-045858,trustee,false,2,26 LAKE RIDGE CLUB DR BURR RIDGE IL 60527,,,,,3920.3999999999996,242308.0
dupage,0936109028,2024-05-30,900000.0,R2024-033798,trustee,false,3,28 LAKE RIDGE CLUB BURR RIDGE IL 60521,,,,,3920.3999999999996,243047.0
dupage,0936109036,2023-08-29,800000.0,R2023-060734,trustee,false,3,36 LANCASTER CT BURR RIDGE IL 60527,,,,,3920.3999999999996,220150.0
dupage,0936109042,2024-09-27,940000.0,R2024-059766,warranty,true,3,42 DURHAM CT BURR RIDGE IL 60527,,,,,3920.3999999999996,259963.0
dupage,0936109043,2022-12-07,595000.0,R2022-108948,trustee,false,3,43 DURHAM CT BURR RIDGE IL 60527,,,,,3920.3999999999996,240190.0
dupage,0936109066,2021-03-03,730000.0,R2021-068900,warranty,true,3,66 BERKSHIRE CT BURR RIDGE IL 60527,,,,,3920.3999999999996,211100.0
dupage,0936109067,2022-10-24,715000.0,R2022-096832,warranty,true,3,67 BERKSHIRE CT BURR RIDGE IL 60527,,,,,3920.3999999999996,233490.0
dupage,0936109075,2022-02-15,735000.0,R2022-025545,warranty,true,3,15W521 81ST ST BURR RIDGE IL 60527,,,,,17424.0,286720.0
dupage,0936200011,2021-05-18,355000.0,R2021-078168,warranty,true,3,7906 GARFIELD AVE BURR RIDGE IL 60527,,,,,1306.8,101670.0
dupage,0936200030,2021-06-14,1375000.0,R2021-153476,warranty,true,3,351 HIGHLAND CT WILLOWBROOK IL 60527,,,,,30491.999999999996,507860.0
dupage,0936200037,2024-07-11,3500000.0,R2024-040460,warranty,true,3,367 OLD OAK CT BURR RIDGE IL 60527,,,,,35719.2,785761.0
dupage,0936201006,2024-09-12,695250.0,R2024-056237,warranty,false,2,15W214 81ST ST BURR RIDGE IL 60527,,,,,102801.59999999999,359170.0
dupage,0936201018,2024-10-23,2500000.0,R2024-065460,warranty,true,3,8025 HAMILTON AVE BURR RIDGE IL 60527,,,,,50529.6,456180.0
dupage,0936202016,2024-02-16,320000.0,R2024-010215,warranty,true,3,7950 S COUNTY LINE RD BURR RIDGE IL 60527,,,,,49658.399999999994,109270.0
dupage,0936202017,2024-10-11,320000.0,R2024-060821,warranty,true,3,7954 S COUNTY LINE RD BURR RIDGE IL 60527,,,,,49658.399999999994,109270.0
dupage,0936203002,2021-04-13,450100.0,R2021-075768,trustee,false,3,8100 GARFIELD AVE BURR RIDGE IL 60527,,,,,16117.199999999999,176090.0
dupage,0936204008,2022-08-24,500000.0,R2022-088329,trustee,false,3,8123 GARFIELD AVE BURR RIDGE IL 60527,,,,,16117.199999999999,177990.0
dupage,0936204014,2021-06-08,469900.0,R2021-132058,trustee,false,3,8124 S PARK AVE BURR RIDGE IL 60527,,,,,16117.199999999999,186290.0
dupage,0936204015,2023-10-12,641600.0,R2023-066883,warranty,true,3,8130 S PARK AVE BURR RIDGE IL 60527,,,,,16117.199999999999,208640.0
dupage,0936205003,2022-03-03,450000.0,R2022-026604,warranty,true,3,8200 KATHRYN CT BURR RIDGE IL 60527,,,,,17859.6,177280.0
dupage,0936206008,2021-01-21,1850000.0,R2021-013803,trustee,false,3,15W201 81ST ST BURR RIDGE IL 60527,,,,,108028.8,669420.0
dupage,0936206012,2022-04-15,590000.0,R2022-042923,other,false,2,8133 KATHRYN CT BURR RIDGE IL 60527,,,,,16117.199999999999,217700.0
dupage,0936206016,2024-08-02,805000.0,R2024-053262,trustee,false,3,8205 KATHRYN CT BURR RIDGE IL 60527,,,,,16117.199999999999,218267.0
dupage,0936207002,2021-06-01,665000.0,R2021-085624,trustee,false,3,8215 KATHRYN CT BURR RIDGE IL 60527,,,,,16117.199999999999,214150.0
dupage,0936208005,2023-06-23,1125000.0,R2023-040889,trustee,false,3,8000 S COUNTY LINE RD BURR RIDGE IL 60527,,,,,175111.19999999998,170150.0
dupage,0936208012,2021-11-17,775000.0,R2021-169507,warranty,true,3,8223 WINDSOR CT BURR RIDGE IL 60527,,,,,16988.4,221930.0
dupage,0936208013,2021-04-16,1230000.0,R2021-064167,warranty,true,3,15W140 83RD ST BURR RIDGE IL 60527,,,,,156816.0,409960.0
dupage,0936209006,2021-02-10,220000.0,R2021-027596,other,false,3,"15W345 81ST ST # 2-2 BURR RIDGE IL 60527",,,,,235659.6,73680.0
dupage,0936209007,2024-05-29,300000.0,R2024-034792,warranty,true,3,"15W345 81ST ST # 2-3 BURR RIDGE IL 60527",,,,,235659.6,74166.0
dupage,0936209009,2023-10-06,250000.0,R2023-065947,warranty,true,3,"8090 GARFIELD AVE # 3-1 BURR RIDGE IL 60527",,,,,235659.6,68180.0
dupage,0936209014,2024-08-15,329000.0,R2024-049385,warranty,true,3,"8094 GARFIELD AVE # 4-2 BURR RIDGE IL 60527",,,,,235659.6,74166.0
dupage,0936209015,2021-02-25,175500.0,R2021-033681,trustee,false,3,"8094 GARFIELD AVE # 4-3 BURR RIDGE IL 60527",,,,,235659.6,58540.0
dupage,0936209019,2021-04-14,210000.0,R2021-062714,warranty,true,3,"8098 GARFIELD AVE # 5-3 BURR RIDGE IL 60527",,,,,235659.6,58540.0
dupage,0936209022,2024-10-03,285000.0,R2024-063335,warranty,true,3,"8082 S GARFIELD AVE # 6-2 BURR RIDGE IL 60527",,,,,235659.6,74166.0
dupage,0936209023,2021-09-30,230000.0,R2021-149666,warranty,true,3,"8082 GARFIELD AVE # 6-3 BURR RIDGE IL 60527",,,,,235659.6,73680.0
dupage,0936209030,2021-04-21,225000.0,R2021-099266,trustee,false,3,"8074 GARFIELD AVE # 2 BURR RIDGE IL 60527",,,,,235659.6,73680.0
dupage,0936209034,2021-03-30,170000.0,R2021-054331,trustee,false,3,"8078 GARFIELD AVE # 9-2 BURR RIDGE IL 60527",,,,,235659.6,58540.0
dupage,0936209044,2024-06-18,305000.0,R2024-037215,trustee,false,3,"8066 GARFIELD AVE # 4 BURR RIDGE IL 60527",,,,,235659.6,74166.0
dupage,0936209060,2021-02-09,216000.0,R2021-023419,warranty,true,3,"7986 GARFIELD AVE # 15-4 BURR RIDGE IL 60527",,,,,235659.6,58540.0
dupage,0936210002,2021-07-06,229000.0,R2021-146027,warranty,true,3,"7970 GARFIELD AVE # 102 BURR RIDGE IL 60527",,,,,72745.2,63840.0
dupage,0936210018,2023-05-25,200000.0,R2023-034842,warranty,true,3,"7962 S GARFIELD AVE # 110 BURR RIDGE IL 60521",,,,,72745.2,71050.0
dupage,0936210020,2023-04-12,240000.0,R2023-028041,trustee,false,3,"7966 GARFIELD AVE # 112 BURR RIDGE IL 60521",,,,,72745.2,80210.0
dupage,0936210021,2022-07-01,270000.0,R2022-079740,trustee,false,3,"7958 GARFIELD AVE # 207 BURR RIDGE IL 60527",,,,,72745.2,78950.0
dupage,0936300012,2022-11-14,660000.0,R2022-111039,warranty,true,3,750 CAMBRIDGE DR BURR RIDGE IL 60527,,,,,20037.600000000002,190470.0
dupage,0936300024,2022-02-03,1260000.0,R2022-013190,warranty,true,3,8310 WATERVIEW CT BURR RIDGE IL 60527,,,,,33541.200000000004,457570.0
dupage,0936301019,2024-09-20,1700000.0,R2024-061517,trustee,false,3,122 KRAML DR BURR RIDGE IL 60527,,,,,41382.0,520360.0
dupage,0936301023,2024-09-10,1575000.0,R2024-055574,warranty,true,3,7 SHILOH CT BURR RIDGE IL 60527,,,,,25264.8,208347.0
dupage,0936301025,2024-06-07,1360000.0,R2024-040554,trustee,false,3,8 SHILOH CT BURR RIDGE IL 60527,,,,,27878.4,468461.0
dupage,0936302010,2022-10-03,500000.0,R2022-100005,trustee,false,3,8436 CLYNDERVEN RD BURR RIDGE IL 60527,,,,,12632.4,169820.0
dupage,0936302011,2023-03-15,553000.0,R2023-020487,warranty,true,3,8448 CLYNDERVEN RD BURR RIDGE IL 60527,,,,,12632.4,161080.0
dupage,0936302018,2022-09-28,425000.0,R2022-090348,trustee,false,3,8473 CANTERBERRY DR BURR RIDGE IL 60527,,,,,20473.199999999997,204850.0
dupage,0936304011,2023-01-03,560000.0,R2023-003586,warranty,true,3,8485 CLYNDERVEN RD BURR RIDGE IL 60527,,,,,13939.2,179840.0
dupage,0936304024,2021-06-25,525000.0,R2021-144543,warranty,true,3,8499 CLYNDERVEN RD BURR RIDGE IL 60527,,,,,13939.2,191300.0
dupage,0936304039,2023-09-13,785000.0,R2023-061745,warranty,true,3,8498 WALREDON AVE BURR RIDGE IL 60527,,,,,14374.800000000001,196660.0
dupage,0936304046,2022-04-15,480000.0,R2022-044560,warranty,true,3,8549 CLYNDERVEN RD BURR RIDGE IL 60527,,,,,13939.2,187000.0
dupage,0936107006,2024-09-03,612000.0,R2024-059581,warranty,true,3,8201 RIDGEPOINTE DR BURR RIDGE IL 60527,,,,,20037.600000000002,248954.0
dupage,0936109013,2023-04-30,745000.0,R2023-037089,warranty,true,3,13 LAKE RIDGE CLUB CT BURR RIDGE IL 60527,,,,,3920.3999999999996,209940.0
dupage,0936305009,2024-04-11,775000.0,R2024-021708,trustee,false,3,8461 WALREDON AVE BURR RIDGE IL 60527,,,,,12196.800000000001,185284.0
dupage,0936305011,2024-07-11,850000.0,DPSOA-24039048,warranty,true,3,8336 DOLFOR CV BURR RIDGE IL 60527,,,,,13503.6,208759.0
dupage,0936305019,2024-08-21,765000.0,DPSOA-24048314,warranty,true,3,8460 DOLFOR CV BURR RIDGE IL 60527,,,,,12196.800000000001,145612.0
dupage,0936305019,2021-06-25,382500.0,R2021-143004,executor,false,3,8460 DOLFOR CV BURR RIDGE IL 60527,,,,,12196.800000000001,162930.0
dupage,0936305020,2024-08-30,610000.0,DPSOA-24050983,trustee,false,3,8472 DOLFOR COVE BURR RIDGE IL 60527,,,,,12196.800000000001,201906.0
dupage,0936306004,2022-05-20,550000.0,DPSOA-50169,warranty,true,3,401 KIRKWOOD COVE BURR RIDGE IL 60527,,,,,16552.8,183340.0
dupage,0936307004,2021-06-04,525000.0,DPSOA-86183,warranty,true,3,400 KIRKWOOD CV BURR RIDGE IL 60527,,,,,16552.8,174980.0
dupage,0936309004,2022-06-15,715000.0,R2022-059137,warranty,true,3,8485 DOLFOR CV BURR RIDGE IL 60527,,,,,14810.400000000001,199000.0
dupage,0936309005,2021-07-01,710000.0,R2021-106682,warranty,true,3,8495 DOLFOR CV BURR RIDGE IL 60527,,,,,14374.800000000001,158110.0
dupage,0936309008,2023-12-11,737000.0,DPSOA-23078580,warranty,true,3,402 PARKVIEW PL BURR RIDGE IL 60527,,,,,15681.599999999999,199440.0
dupage,0936309028,2024-01-17,780000.0,DPSOA-24002811,warranty,true,3,8560 DOLFOR COVE BURR RIDGE IL 60527,,,,,15245.999999999998,204136.0
dupage,0936309028,2023-12-15,780000.0,R2024-002811,warranty,true,3,8560 DOLFOR COVE BURR RIDGE IL 60527,,,,,15245.999999999998,187660.0
dupage,0936309042,2024-11-22,680000.0,DPSOA-24070071,trustee,false,3,484 PARKVIEW PL BURR RIDGE IL 60527,,,,,13939.2,192519.0
dupage,0936310008,2021-11-08,700000.0,R2021-170559,warranty,true,3,8460 KIMBERLY CT BURR RIDGE IL 60527,,,,,20908.8,210170.0
dupage,0936310009,2024-10-29,845000.0,DPSOA-24064427,warranty,true,3,8472 KIMBERLY CT BURR RIDGE IL 60527,,,,,20908.8,253631.0
dupage,0936310024,2021-07-08,757500.0,R2021-116922,warranty,true,3,651 CAMELOT DR BURR RIDGE IL 60527,,,,,20908.8,241900.0
dupage,0936310028,2023-07-27,615000.0,DPSOA-23047399,executor,false,3,611 BRIARWOOD DR BURR RIDGE IL 60521,,,,,18730.8,224980.0
dupage,0936311024,2021-06-28,637000.0,R2021-104457,warranty,true,3,475 87TH ST BURR RIDGE IL 60527,,,,,13939.2,186340.0
dupage,0936311025,2021-04-30,530000.0,DPSOA-68551,other,false,3,15W487 87TH ST BURR RIDGE IL 60527,,,,,13939.2,197640.0
dupage,0936311032,2022-04-18,553450.0,DPSOA-39088,warranty,true,3,573 87TH ST BURR RIDGE IL 60527,,,,,16117.199999999999,212460.0
dupage,0936311042,2021-08-25,780000.0,DPSOA-127539,warranty,true,3,560 CONWAY CT BURR RIDGE IL 60527,,,,,14810.400000000001,235490.0
dupage,0936312001,2021-08-30,1030000.0,DPSOA-130168,other,false,3,131 KRAML DR BURR RIDGE IL 60527,,,,,30491.999999999996,396300.0
dupage,0936312006,2023-11-13,1325000.0,DPSOA-23072979,warranty,true,3,4 ROANOKE CT BURR RIDGE IL 60527,,,,,24393.600000000002,458850.0
dupage,0936312008,2021-02-19,1280000.0,DPSOA-27425,warranty,true,3,3 ROANOKE CT BURR RIDGE IL 60527,,,,,32234.399999999998,446660.0
dupage,0936312011,2021-10-25,265000.0,DPSOA-156697,warranty,true,3,105 KRAML DR WILLOWBROOK IL 60527,,,,,20908.8,126890.0
dupage,0936312015,2022-05-11,950000.0,DPSOA-47051,warranty,true,3,141 KRAML DR BURR RIDGE IL 60527,,,,,27007.2,368470.0
dupage,0936400038,2022-04-08,725000.0,DPSOA-36098,warranty,true,3,8300 S COUNTY LINE RD BURR RIDGE IL 60527,,,,,70567.20000000001,260550.0
dupage,0936402010,2021-07-14,480000.0,DPSOA-106776,warranty,true,3,333 TAMERTON PKWY BURR RIDGE IL 60527,,,,,14374.800000000001,202800.0
dupage,0936403009,2021-12-29,680000.0,DPSOA-184361,other,false,3,8436 HEATHER CT BURR RIDGE IL 60527,,,,,15245.999999999998,235880.0
dupage,0936403012,2021-10-12,545000.0,DPSOA-150083,other,false,3,8413 HEATHER CT BURR RIDGE IL 60527,,,,,19602.0,201650.0
dupage,0936403015,2022-01-03,590000.0,DPSOA-577,warranty,true,3,8424 S PARK AVE BURR RIDGE IL 60527,,,,,15681.599999999999,196650.0
dupage,0936403015,2021-12-27,590000.0,R2022-000577,warranty,true,3,8424 S PARK AVE BURR RIDGE IL 60527,,,,,15681.599999999999,220840.0
dupage,0936404002,2023-06-22,555000.0,DPSOA-23038990,warranty,true,3,8313 PARK AVE BURR RIDGE IL 60527,,,,,13503.6,156120.0
dupage,0936404005,2024-08-08,720000.0,DPSOA-24045537,warranty,true,3,8349 S PARK AVE BURR RIDGE IL 60527,,,,,13503.6,206377.0
dupage,0936404007,2022-12-12,545000.0,DPSOA-22107287,trustee,false,3,8401 S PARK AVE BURR RIDGE IL 60527,,,,,17424.0,210960.0
dupage,0936404011,2021-09-01,779000.0,DPSOA-131729,warranty,true,3,8449 S PARK AVE BURR RIDGE IL 60527,,,,,16117.199999999999,216510.0
dupage,0936404017,2024-10-02,651600.0,DPSOA-24057879,warranty,true,3,217 LAKEWOOD CIR BURR RIDGE IL 60527,,,,,20037.600000000002,240173.0
dupage,0936404032,2022-02-17,919900.0,DPSOA-18323,other,false,3,24 DEER PATH TRL BURR RIDGE IL 60527,,,,,27007.2,334300.0
dupage,0936404032,2021-11-11,919900.0,R2022-018323,trustee,false,3,24 DEER PATH TRL BURR RIDGE IL 60527,,,,,27007.2,330500.0
dupage,0936404033,2022-01-25,770000.0,R2022-016597,warranty,true,3,20 DEER PATH TRL BURR RIDGE IL 60527,,,,,33105.6,200180.0
dupage,0936404043,2022-04-29,910000.0,DPSOA-43201,warranty,true,3,11 COVE CT BURR RIDGE IL 60527,,,,,30056.399999999998,390430.0
dupage,0936404047,2024-08-09,1550000.0,DPSOA-24045740,warranty,true,3,9 HIDDEN LAKE DR BURR RIDGE IL 60527,,,,,20473.199999999997,421120.0
dupage,0936405005,2022-07-15,665000.0,DPSOA-22067848,warranty,true,3,8532 HEATHER DR BURR RIDGE IL 60527,,,,,19602.0,177030.0
dupage,0936405007,2023-12-08,860000.0,DPSOA-23078119,trustee,false,3,8564 HEATHER DR BURR RIDGE IL 60527,,,,,19602.0,221960.0
